0.60326,0.60393,0.60595,0.60926,0.61379,0.61941,0.62599,0.63335,0.64126,0.64947,0.65769,0.66558,0.67276,0.67882,0.6833,0.68572,0.68555,0.68223,0.6752,0.66388,0.64769,0.62608,0.5985,0.56451,0.52369,0.47576,0.42054,0.35803,0.28839,0.21199,0.12961,0.041574,-0.050468,-0.1453,-0.24126,-0.33642,-0.42861,-0.51547,-0.59449,-0.66306,-0.71858,-0.75855,-0.78064,-0.78286,-0.76365,-0.72198,-0.65752,-0.57067,-0.46272,-0.33583,-0.19312,-0.038579,0.12292,0.2858,0.44391,0.59074,0.71967,0.82428,0.89868,0.93779,0.93771,0.89601,0.81199,0.68688,0.52395,0.32858,0.10811,-0.12829,-0.36997,-0.60517,-0.82155,-1.0068,-1.1491,-1.2381,-1.265,-1.2238,-1.1109,-0.92647,-0.67361,-0.35905,0.0073223,0.4127,0.84195,1.2782,1.7038,2.101,2.4527,2.7438,2.9615,3.096,3.1416
0.30432,0.30563,0.30955,0.31606,0.32512,0.33666,0.3506,0.36683,0.3852,0.40556,0.42768,0.45133,0.47619,0.50191,0.52808,0.55423,0.57982,0.60427,0.62689,0.64699,0.66376,0.6764,0.68405,0.68584,0.6809,0.66841,0.64755,0.61768,0.57824,0.52883,0.4693,0.39973,0.32049,0.2323,0.13623,0.033734,-0.07334,-0.18276,-0.29193,-0.39792,-0.49756,-0.5875,-0.66432,-0.72466,-0.76537,-0.78367,-0.77733,-0.7448,-0.6854,-0.59946,-0.48841,-0.35488,-0.20269,-0.03682,0.13667,0.31083,0.47809,0.63052,0.7602,0.85967,0.92231,0.9428,0.91749,0.84482,0.72554,0.5629,0.36274,0.13335,-0.11476,-0.36921,-0.61635,-0.84183,-1.0314,-1.1717,-1.251,-1.26,-1.1925,-1.046,-0.82186,-0.5256,-0.16672,0.24159,0.68303,1.139,1.5894,2.0139,2.3927,2.7081,2.945,3.0918,3.1416
-0.095676,-0.094216,-0.089833,-0.082516,-0.072249,-0.059009,-0.042778,-0.023537,-0.0012802,0.023987,0.052233,0.083401,0.11739,0.15406,0.19321,0.23456,0.27777,0.32241,0.36796,0.41378,0.45915,0.50323,0.54507,0.58363,0.61779,0.64635,0.66806,0.68168,0.68597,0.67976,0.66201,0.63186,0.58867,0.53213,0.46228,0.37963,0.28496,0.1799,0.06639,-0.053026,-0.17528,-0.29683,-0.41373,-0.52176,-0.61655,-0.69379,-0.74937,-0.77968,-0.78175,-0.75356,-0.69421,-0.60411,-0.48512,-0.34062,-0.17554,0.0037485,0.18962,0.37342,0.54588,0.69752,0.8192,0.90262,0.94092,0.92921,0.865,0.74863,0.58347,0.37602,0.13578,-0.12506,-0.39213,-0.64955,-0.88077,-1.0695,-1.2009,-1.2621,-1.2437,-1.14,-0.95009,-0.67768,-0.33142,0.075474,0.52577,0.99911,1.4731,1.9246,2.3308,2.6711,2.9278,3.0874,3.1416
-0.44354,-0.44249,-0.43934,-0.43403,-0.42648,-0.4166,-0.40425,-0.38928,-0.37151,-0.35077,-0.32687,-0.29962,-0.26887,-0.23441,-0.1962,-0.15414,-0.10824,-0.058584,-0.0053473,0.05118,0.11058,0.17228,0.23558,0.29959,0.36325,0.42533,0.48449,0.53916,0.58771,0.62841,0.6595,0.67924,0.68599,0.67828,0.65488,0.61494,0.55804,0.4843,0.39446,0.28993,0.17287,0.046157,-0.086586,-0.22109,-0.3525,-0.47559,-0.5849,-0.675,-0.74077,-0.77769,-0.78217,-0.75182,-0.68577,-0.58486,-0.45181,-0.29126,-0.10977,0.084395,0.28156,0.47105,0.64173,0.78266,0.88377,0.93657,0.93488,0.87536,0.75806,0.5867,0.36876,0.11531,-0.15939,-0.43858,-0.70386,-0.93632,-1.1177,-1.2315,-1.2647,-1.2079,-1.0572,-0.81401,-0.48552,-0.084571,0.37099,0.85922,1.3554,1.8333,2.2671,2.6328,2.91,3.0828,3.1416
-0.61164,-0.61143,-0.61078,-0.60962,-0.60785,-0.60529,-0.60175,-0.59698,-0.59069,-0.58257,-0.57225,-0.55935,-0.54346,-0.52415,-0.50101,-0.47361,-0.44156,-0.40451,-0.36219,-0.3144,-0.26106,-0.20216,-0.13796,-0.068865,0.0045313,0.081382,0.16059,0.24082,0.32045,0.39763,0.4703,0.53621,0.593,0.63825,0.6696,0.68484,0.68204,0.65967,0.61676,0.55299,0.46884,0.3657,0.2459,0.11277,-0.029398,-0.17541,-0.31935,-0.45474,-0.57488,-0.67312,-0.74326,-0.77998,-0.77919,-0.73851,-0.6575,-0.53801,-0.38427,-0.20289,-0.0027174,0.20551,0.40962,0.59674,0.754,0.86943,0.93291,0.93695,0.87751,0.75461,0.57266,0.34055,0.07141,-0.21795,-0.50796,-0.77741,-1.0049,-1.1703,-1.2562,-1.2496,-1.1425,-0.93354,-0.62792,-0.23754,0.2195,0.71988,1.2365,1.7401,2.2015,2.5932,2.8914,3.0781,3.1416
-0.54415,-0.54489,-0.5471,-0.55071,-0.55561,-0.56165,-0.56863,-0.5763,-0.58435,-0.59244,-0.60015,-0.60702,-0.61254,-0.61614,-0.61718,-0.61503,-0.60898,-0.59834,-0.58239,-0.56046,-0.53189,-0.49614,-0.45275,-0.40143,-0.34207,-0.27479,-0.20001,-0.11841,-0.031043,0.060671,0.15494,0.24962,0.34218,0.42981,0.50948,0.57798,0.63212,0.66883,0.68531,0.67929,0.64911,0.59399,0.51417,0.41106,0.2873,0.14687,-0.0050643,-0.16212,-0.31701,-0.46185,-0.58847,-0.68896,-0.75609,-0.78396,-0.76843,-0.70762,-0.60234,-0.45624,-0.27596,-0.070942,0.14694,0.36393,0.56521,0.73589,0.86201,0.93177,0.93653,0.87178,0.73788,0.54041,0.29027,0.0032654,-0.30071,-0.59884,-0.86691,-1.0811,-1.2197,-1.2652,-1.2054,-1.0354,-0.75762,-0.38248,0.072087,0.58166,1.1169,1.6454,2.1343,2.5523,2.8723,3.0731,3.1416
-0.27503,-0.27647,-0.28078,-0.28794,-0.29787,-0.3105,-0.3257,-0.34333,-0.36318,-0.38501,-0.40851,-0.43332,-0.45899,-0.48501,-0.51078,-0.53561,-0.55874,-0.5793,-0.59638,-0.60898,-0.61606,-0.61655,-0.60943,-0.59368,-0.56841,-0.53287,-0.48651,-0.42907,-0.36061,-0.28158,-0.19289,-0.095949,0.0073197,0.11445,0.22248,0.32796,0.42705,0.51572,0.58976,0.6451,0.67799,0.68527,0.6646,0.61476,0.53583,0.42941,0.29872,0.14867,-0.014306,-0.18229,-0.34633,-0.49684,-0.62412,-0.719,-0.77357,-0.78179,-0.74021,-0.64843,-0.50951,-0.33011,-0.12032,0.10668,0.33535,0.54879,0.72989,0.86264,0.93366,0.93336,0.85713,0.70621,0.48807,0.2163,-0.089906,-0.40697,-0.70846,-0.96708,-1.1569,-1.2554,-1.2459,-1.119,-0.87375,-0.51853,-0.070507,0.44512,0.99689,1.5493,2.0655,2.5102,2.8524,3.068,3.1416
0.08787,0.086265,0.081444,0.073393,0.062092,0.047516,0.029644,0.0084624,-0.016027,-0.04379,-0.074756,-0.10881,-0.14577,-0.18538,-0.22728,-0.27101,-0.316,-0.36154,-0.40679,-0.45076,-0.49232,-0.53021,-0.56307,-0.58943,-0.60779,-0.61663,-0.61451,-0.60011,-0.57232,-0.53034,-0.47377,-0.4027,-0.31778,-0.22035,-0.11243,0.003215,0.12309,0.24305,0.35838,0.46395,0.55448,0.62475,0.66995,0.68599,0.66991,0.62012,0.53681,0.42211,0.28023,0.11747,-0.057936,-0.23614,-0.40615,-0.55651,-0.67603,-0.75466,-0.78437,-0.75998,-0.67987,-0.5465,-0.36662,-0.15119,0.085097,0.32468,0.54832,0.73654,0.87131,0.93777,0.92576,0.83117,0.65686,0.413,0.11681,-0.20838,-0.53474,-0.83201,-1.07,-1.2214,-1.2641,-1.1838,-0.9756,-0.64488,-0.20757,0.31081,0.87689,1.452,1.9952,2.4669,2.8319,3.0627,3.1416
0.40547,0.40431,0.40084,0.39498,0.38664,0.37568,0.36193,0.3452,0.32527,0.30192,0.27494,0.24411,0.20927,0.17029,0.12712,0.079783,0.028432,-0.026651,-0.085013,-0.14603,-0.20888,-0.27251,-0.33566,-0.39682,-0.45431,-0.50623,-0.55057,-0.58522,-0.60808,-0.61714,-0.61059,-0.58696,-0.54523,-0.48502,-0.40666,-0.31134,-0.20118,-0.07929,0.050216,0.18234,0.31129,0.43073,0.5341,0.61489,0.66716,0.68599,0.66788,0.61125,0.51679,0.38771,0.22985,0.051562,-0.13656,-0.32222,-0.49217,-0.63313,-0.73282,-0.78111,-0.77104,-0.69978,-0.56929,-0.38664,-0.1639,0.082378,0.33227,0.56394,0.75543,0.88674,0.94186,0.91062,0.7902,0.5861,0.31221,-0.0096299,-0.35118,-0.67994,-0.96188,-1.1646,-1.2605,-1.2298,-1.0626,-0.76083,-0.33843,0.17926,0.75724,1.3537,1.9236,2.4225,2.8108,3.0572,3.1416
0.5603,0.56006,0.55933,0.55801,0.55596,0.55296,0.54877,0.54305,0.53544,0.52554,0.51287,0.49698,0.47734,0.45345,0.42484,0.39104,0.35167,0.30645,0.25519,0.19792,0.13482,0.066352,-0.006783,-0.083551,-0.16261,-0.24228,-0.32054,-0.39505,-0.46324,-0.52232,-0.56942,-0.6017,-0.61652,-0.61157,-0.58514,-0.53622,-0.46476,-0.37183,-0.2597,-0.13197,0.006491,0.14958,0.29022,0.42061,0.53271,0.61867,0.67146,0.68545,0.65705,0.5852,0.47182,0.322,0.14405,-0.050833,-0.24906,-0.43556,-0.59488,-0.71244,-0.77591,-0.77658,-0.7105,-0.57934,-0.39081,-0.15853,0.098674,0.35811,0.59508,0.78508,0.90635,0.94225,0.88344,0.72948,0.48966,0.18292,-0.16331,-0.5152,-0.83545,-1.0868,-1.2359,-1.2568,-1.1343,-0.86575,-0.46244,0.050995,0.6383,1.2546,1.8506,2.3769,2.789,3.0515,3.1416
0.49958,0.50038,0.50277,0.50665,0.51188,0.51827,0.52555,0.53342,0.54143,0.54916,0.55608,0.56156,0.56495,0.56551,0.56245,0.55495,0.54218,0.52331,0.49755,0.4642,0.42269,0.37263,0.31386,0.24652,0.17111,0.088542,0.00015469,-0.092213,-0.18624,-0.27914,-0.36768,-0.44832,-0.5173,-0.5708,-0.60519,-0.61721,-0.60432,-0.56485,-0.49839,-0.40593,-0.29008,-0.15513,-0.0070673,0.14663,0.29724,0.43526,0.55102,0.63531,0.68023,0.67993,0.63138,0.53494,0.39478,0.21901,0.019394,-0.18919,-0.38979,-0.56463,-0.69674,-0.77159,-0.77877,-0.71342,-0.57728,-0.37918,-0.13483,0.13412,0.40177,0.64031,0.82278,0.92605,0.9337,0.83837,0.64337,0.3633,0.023405,-0.34232,-0.69407,-0.99016,-1.1914,-1.2653,-1.1904,-0.95911,-0.57904,-0.073494,0.52043,1.155,1.7765,2.3303,2.7666,3.0456,3.1416
0.25283,0.25439,0.25906,0.2668,0.27753,0.29113,0.30747,0.32631,0.3474,0.3704,0.3949,0.42039,0.44628,0.47184,0.49627,0.51864,0.53792,0.55299,0.56264,0.56565,0.56077,0.5468,0.52267,0.48747,0.44057,0.38167,0.31093,0.22903,0.13724,0.037505,-0.067566,-0.17467,-0.27989,-0.37878,-0.46654,-0.53824,-0.58909,-0.61479,-0.61186,-0.57804,-0.51262,-0.41676,-0.29371,-0.14888,0.01023,0.17428,0.33255,0.47358,0.58603,0.65958,0.68599,0.66003,0.58036,0.45007,0.27701,0.073532,-0.1441,-0.3569,-0.54465,-0.68788,-0.76988,-0.7787,-0.70891,-0.56286,-0.35114,-0.092237,0.18872,0.46218,0.6971,0.86432,0.94013,0.90948,0.76854,0.52609,0.20369,-0.16586,-0.54129,-0.87704,-1.1282,-1.2556,-1.2309,-1.0405,-0.6877,-0.19373,0.40398,1.0551,1.7013,2.2826,2.7436,3.0396,3.1416
-0.081695,-0.079956,-0.074733,-0.066009,-0.053759,-0.037956,-0.018579,0.0043781,0.030893,0.060899,0.094275,0.13082,0.17024,0.21212,0.25591,0.30092,0.34628,0.39094,0.43369,0.47311,0.50768,0.53568,0.55539,0.56501,0.56286,0.54738,0.51731,0.4718,0.41052,0.33381,0.24281,0.13952,0.026876,-0.091256,-0.21012,-0.32424,-0.42758,-0.51391,-0.57717,-0.61191,-0.61376,-0.57997,-0.50986,-0.40514,-0.27026,-0.11225,0.059179,0.23232,0.39409,0.53098,0.63023,0.68105,0.6759,0.61159,0.49013,0.31911,0.11159,-0.11459,-0.33816,-0.53632,-0.68701,-0.77139,-0.77629,-0.69625,-0.53491,-0.30547,-0.030051,0.26206,0.5373,0.76143,0.90375,0.94111,0.86151,0.66658,0.37258,0.0096439,-0.38077,-0.75007,-1.0479,-1.2284,-1.2558,-1.1095,-0.78794,-0.30927,0.28928,0.95498,1.6251,2.2339,2.72,3.0334,3.1416
-0.37576,-0.37452,-0.37075,-0.36439,-0.3553,-0.34333,-0.32825,-0.30985,-0.28785,-0.26201,-0.23209,-0.19787,-0.1592,-0.11601,-0.068353,-0.016415,0.039434,0.09862,0.16033,0.22347,0.28669,0.34837,0.40658,0.45917,0.5038,0.53802,0.55938,0.56555,0.5545,0.52465,0.47507,0.40568,0.31741,0.21233,0.093792,-0.033636,-0.16417,-0.29107,-0.40687,-0.50384,-0.57451,-0.61231,-0.61215,-0.57113,-0.48908,-0.36899,-0.21721,-0.043352,0.14007,0.31844,0.47614,0.59787,0.67023,0.68327,0.63194,0.51715,0.34643,0.13379,-0.10106,-0.33429,-0.54026,-0.69429,-0.77562,-0.77031,-0.67361,-0.49141,-0.24055,0.052255,0.35293,0.62365,0.82745,0.93314,0.91988,0.78089,0.52559,0.17981,-0.21625,-0.61203,-0.95244,-1.1847,-1.2652,-1.166,-0.87933,-0.41965,0.17669,0.85496,1.5481,2.1843,2.6957,3.027,3.1416
-0.52003,-0.51977,-0.51896,-0.51749,-0.51517,-0.51174,-0.50741,-0.5002,-0.49124,-0.47949,-0.4644,-0.4454,-0.42191,-0.39335,-0.3592,-0.31903,-0.27252,-0.21952,-0.16012,-0.094644,-0.023761,0.0515,0.12972,0.20903,0.28717,0.3615,0.42899,0.48642,0.53044,0.55778,0.56548,0.55109,0.51298,0.45057,0.36462,0.25737,0.13274,-0.0037484,-0.145,-0.2827,-0.40766,-0.5105,-0.58234,-0.61561,-0.60492,-0.54786,-0.44564,-0.30353,-0.13085,0.059285,0.25084,0.42605,0.56706,0.65774,0.68572,0.64411,0.53292,0.35987,0.14033,-0.10373,-0.34551,-0.55633,-0.70891,-0.7809,-0.75833,-0.63816,-0.42972,-0.15472,0.15457,0.45869,0.71577,0.88704,0.94253,0.86607,0.65879,0.3405,-0.051441,-0.46584,-0.84362,-1.1254,-1.2595,-1.2098,-0.96153,-0.5245,0.066511,0.75524,1.4703,2.1337,2.6709,3.0204,3.1416
-0.46442,-0.46528,-0.46782,-0.47195,-0.47748,-0.48416,-0.49167,-0.4996,-0.50744,-0.51463,-0.52049,-0.52426,-0.52512,-0.52215,-0.51442,-0.50096,-0.48082,-0.45311,-0.41705,-0.37205,-0.31778,-0.25422,-0.18177,-0.10132,-0.01429,0.077286,0.17078,0.26297,0.35009,0.428,0.4923,0.53862,0.5629,0.5617,0.53262,0.47463,0.38841,0.27661,0.14403,-0.0024428,-0.15401,-0.30037,-0.43038,-0.53289,-0.59775,-0.6169,-0.58541,-0.50244,-0.37187,-0.20257,-0.0080886,0.1941,0.38405,0.54125,0.64683,0.68596,0.65008,0.5386,0.35988,0.13114,-0.12273,-0.37163,-0.58362,-0.72896,-0.78435,-0.73675,-0.58617,-0.34688,-0.04677,0.27542,0.57467,0.80571,0.92961,0.92017,0.7689,0.48793,0.11001,-0.3145,-0.72361,-1.0518,-1.2392,-1.2409,-1.0342,-0.62345,-0.04093,0.65602,1.3918,2.0822,2.6455,3.0136,3.1416
-0.23525,-0.23693,-0.24193,-0.25021,-0.26168,-0.27617,-0.29351,-0.31341,-0.33555,-0.35947,-0.38464,-0.41039,-0.43594,-0.46037,-0.48262,-0.50149,-0.51565,-0.52384,-0.5245,-0.51626,-0.49779,-0.46792,-0.42578,-0.37087,-0.3032,-0.22341,-0.13287,-0.033747,0.070936,0.17732,0.28076,0.37602,0.45749,0.5195,0.55674,0.56474,0.54034,0.4822,0.39123,0.2709,0.12741,-0.030429,-0.19154,-0.34328,-0.47233,-0.56591,-0.61314,-0.60639,-0.54255,-0.42395,-0.25883,-0.061229,0.14993,0.35241,0.5229,0.63973,0.68573,0.65093,0.53457,0.34631,0.10596,-0.15809,-0.41193,-0.62026,-0.75132,-0.78176,-0.70088,-0.51339,-0.24019,0.083313,0.41125,0.6934,0.88257,0.94227,0.85337,0.61872,0.26466,-0.161,-0.59463,-0.96524,-1.2049,-1.2593,-1.0972,-0.71616,-0.14533,0.5575,1.3128,2.0298,2.6195,3.0067,3.1416
0.076656,0.074792,0.069196,0.059846,0.046713,0.029767,0.0089933,-0.015602,-0.043975,-0.076017,-0.11153,-0.1502,-0.1916,-0.23513,-0.27999,-0.3252,-0.36955,-0.4116,-0.44973,-0.4821,-0.50675,-0.52166,-0.52481,-0.51434,-0.48868,-0.44671,-0.38802,-0.31258,-0.22196,-0.1184,-0.0053419,0.11255,0.2296,0.33926,0.43446,0.50809,0.55346,0.56508,0.53925,0.47464,0.37294,0.23913,0.081558,-0.088303,-0.25653,-0.40778,-0.52667,-0.59941,-0.61552,-0.56947,-0.46195,-0.3006,-0.099983,0.11932,0.33259,0.51357,0.63777,0.68582,0.64677,0.5204,0.31847,0.064266,-0.20958,-0.46491,-0.66325,-0.77151,-0.76767,-0.64519,-0.41551,-0.10796,0.2334,0.55547,0.80401,0.93249,0.91044,0.73,0.40927,-0.0083249,-0.45899,-0.86727,-1.1573,-1.2653,-1.1502,-0.80232,-0.2464,0.45989,1.2333,1.9767,2.5929,2.9996,3.1416
0.35176,0.35042,0.34638,0.33954,0.32976,0.31682,0.30048,0.28047,0.25649,0.22825,0.1955,0.15805,0.11579,0.068743,0.017113,-0.038684,-0.09799,-0.15984,-0.22294,-0.28568,-0.34607,-0.40182,-0.45038,-0.48898,-0.5148,-0.52514,-0.51755,-0.49013,-0.44172,-0.37219,-0.28267,-0.1757,-0.055367,0.072705,0.20149,0.32286,0.42806,0.50832,0.55564,0.56369,0.52858,0.44975,0.33051,0.17831,0.004668,-0.17548,-0.34489,-0.48558,-0.58079,-0.61712,-0.58653,-0.4881,-0.32898,-0.12451,0.10281,0.32546,0.51407,0.64131,0.68599,0.63675,0.49482,0.27515,0.0055287,-0.2764,-0.52803,-0.70812,-0.78353,-0.73544,-0.56377,-0.289,0.049446,0.39815,0.69761,0.89198,0.93917,0.81944,0.5409,0.14065,-0.31907,-0.75948,-1.0974,-1.259,-1.1933,-0.88165,-0.34387,0.36339,1.1536,1.9228,2.5658,2.9923,3.1416
